,Date,Source Gas/Oil Price Name,Argent Gas/Oil Category,Argent Gas/Oil Price Name,Price EUR/mt,Week of month,Month,Quarter,Price_7,Price_6,Price_5,Price_4,Price_3,Price_2,Price_1,Actual+7,Actual+15,Actual+30
3831,15/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1829.904238,3,5,2,1788.186214,1785.341803,1811.889637,1856.452072,1833.696786,1829.904238,1829.904238,1775.860434,1761.638381,1523.055426
3860,16/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1829.904238,4,5,2,1785.341803,1811.889637,1856.452072,1833.696786,1829.904238,1829.904238,1829.904238,1762.586517,1741.727505,1523.986959
3889,17/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1791.978762,4,5,2,1811.889637,1856.452072,1833.696786,1829.904238,1829.904238,1829.904238,1829.904238,1759.742107,1761.527713,1446.669772
3918,18/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1736.038684,4,5,2,1856.452072,1833.696786,1829.904238,1829.904238,1829.904238,1829.904238,1791.978762,1774.912297,1761.527713,1450.395901
3947,19/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1789.134351,4,5,2,1833.696786,1829.904238,1829.904238,1829.904238,1829.904238,1791.978762,1736.038684,1785.341803,1761.527713,1450.395901
3976,20/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1775.860434,4,5,2,1829.904238,1829.904238,1829.904238,1829.904238,1791.978762,1736.038684,1789.134351,1791.030625,1761.527713,1450.395901
4005,21/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1775.860434,4,5,2,1829.904238,1829.904238,1829.904238,1791.978762,1736.038684,1789.134351,1775.860434,1791.030625,1761.527713,1453.190498
4034,22/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1775.860434,4,5,2,1829.904238,1829.904238,1791.978762,1736.038684,1789.134351,1775.860434,1775.860434,1791.030625,1748.48626,1440.149045
4063,23/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1762.586517,5,5,2,1829.904238,1791.978762,1736.038684,1789.134351,1775.860434,1775.860434,1775.860434,1761.638381,1658.12762,1389.846297
4092,24/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1759.742107,5,5,2,1791.978762,1736.038684,1789.134351,1775.860434,1775.860434,1775.860434,1762.586517,1741.727505,1647.880764,1376.804844
4121,25/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1774.912297,5,5,2,1736.038684,1789.134351,1775.860434,1775.860434,1775.860434,1762.586517,1759.742107,1761.527713,1591.057289,1375.873312
4150,26/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1785.341803,5,5,2,1789.134351,1775.860434,1775.860434,1775.860434,1762.586517,1759.742107,1774.912297,1761.527713,1566.837448,1375.873312
4179,27/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1791.030625,5,5,2,1775.860434,1775.860434,1775.860434,1762.586517,1759.742107,1774.912297,1785.341803,1761.527713,1566.837448,1375.873312
4208,28/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1791.030625,5,5,2,1775.860434,1775.860434,1762.586517,1759.742107,1774.912297,1785.341803,1791.030625,1761.527713,1566.837448,1362.831858
4237,29/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1791.030625,5,5,2,1775.860434,1762.586517,1759.742107,1774.912297,1785.341803,1791.030625,1791.030625,1761.527713,1591.057289,1414.066139
4266,30/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1761.638381,6,5,2,1762.586517,1759.742107,1774.912297,1785.341803,1791.030625,1791.030625,1791.030625,1748.48626,1523.055426,1466.231952
4295,31/05/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1741.727505,6,5,2,1759.742107,1774.912297,1785.341803,1791.030625,1791.030625,1791.030625,1761.638381,1658.12762,1523.986959,1472.752678
4324,01/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1761.527713,1,6,2,1774.912297,1785.341803,1791.030625,1791.030625,1791.030625,1761.638381,1741.727505,1647.880764,1446.669772,1567.464115
4353,02/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1761.527713,1,6,2,1785.341803,1791.030625,1791.030625,1791.030625,1761.638381,1741.727505,1761.527713,1591.057289,1450.395901,1567.464115
4382,03/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1761.527713,1,6,2,1791.030625,1791.030625,1791.030625,1761.638381,1741.727505,1761.527713,1761.527713,1566.837448,1450.395901,1567.464115
4411,04/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1761.527713,1,6,2,1791.030625,1791.030625,1761.638381,1741.727505,1761.527713,1761.527713,1761.527713,1566.837448,1450.395901,1563.636364
4440,05/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1761.527713,1,6,2,1791.030625,1761.638381,1741.727505,1761.527713,1761.527713,1761.527713,1761.527713,1566.837448,1453.190498,1438.277512
4469,06/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1748.48626,2,6,2,1761.638381,1741.727505,1761.527713,1761.527713,1761.527713,1761.527713,1761.527713,1591.057289,1440.149045,1357.894737
4498,07/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1658.12762,2,6,2,1741.727505,1761.527713,1761.527713,1761.527713,1761.527713,1761.527713,1748.48626,1523.055426,1389.846297,1422.966507
4527,08/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1647.880764,2,6,2,1761.527713,1761.527713,1761.527713,1761.527713,1761.527713,1748.48626,1658.12762,1523.986959,1376.804844,1415.311005
4556,09/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1591.057289,2,6,2,1761.527713,1761.527713,1761.527713,1761.527713,1748.48626,1658.12762,1647.880764,1446.669772,1375.873312,1415.311005
4585,10/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1566.837448,2,6,2,1761.527713,1761.527713,1761.527713,1748.48626,1658.12762,1647.880764,1591.057289,1450.395901,1375.873312,1415.311005
4614,11/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1566.837448,2,6,2,1761.527713,1761.527713,1748.48626,1658.12762,1647.880764,1591.057289,1566.837448,1450.395901,1375.873312,1484.210526
4643,12/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1566.837448,2,6,2,1761.527713,1748.48626,1658.12762,1647.880764,1591.057289,1566.837448,1566.837448,1450.395901,1362.831858,1469.856459
4672,13/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1591.057289,3,6,2,1748.48626,1658.12762,1647.880764,1591.057289,1566.837448,1566.837448,1566.837448,1453.190498,1414.066139,1469.856459
4701,14/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1523.055426,3,6,2,1658.12762,1647.880764,1591.057289,1566.837448,1566.837448,1566.837448,1591.057289,1440.149045,1466.231952,1440.191388
4730,15/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1523.986959,3,6,2,1647.880764,1591.057289,1566.837448,1566.837448,1566.837448,1591.057289,1523.055426,1389.846297,1472.752678,1462.200957
4759,16/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1446.669772,3,6,2,1591.057289,1566.837448,1566.837448,1566.837448,1591.057289,1523.055426,1523.986959,1376.804844,1567.464115,1462.200957
4788,17/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1450.395901,3,6,2,1566.837448,1566.837448,1566.837448,1591.057289,1523.055426,1523.986959,1446.669772,1375.873312,1567.464115,1462.200957
4817,18/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1450.395901,3,6,2,1566.837448,1566.837448,1591.057289,1523.055426,1523.986959,1446.669772,1450.395901,1375.873312,1567.464115,1487.08134
4846,19/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1450.395901,3,6,2,1566.837448,1591.057289,1523.055426,1523.986959,1446.669772,1450.395901,1450.395901,1375.873312,1563.636364,1436.363636
4875,20/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1453.190498,4,6,2,1591.057289,1523.055426,1523.986959,1446.669772,1450.395901,1450.395901,1450.395901,1362.831858,1438.277512,1443.062201
4904,21/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1440.149045,4,6,2,1523.055426,1523.986959,1446.669772,1450.395901,1450.395901,1450.395901,1453.190498,1414.066139,1357.894737,1392.344498
4933,22/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1389.846297,4,6,2,1523.986959,1446.669772,1450.395901,1450.395901,1450.395901,1453.190498,1440.149045,1466.231952,1422.966507,1419.138756
4962,23/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1376.804844,4,6,2,1446.669772,1450.395901,1450.395901,1450.395901,1453.190498,1440.149045,1389.846297,1472.752678,1415.311005,1419.138756
4991,24/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1375.873312,4,6,2,1450.395901,1450.395901,1450.395901,1453.190498,1440.149045,1389.846297,1376.804844,1567.464115,1415.311005,1419.138756
5020,25/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1375.873312,4,6,2,1450.395901,1450.395901,1453.190498,1440.149045,1389.846297,1376.804844,1375.873312,1567.464115,1415.311005,1414.354067
5049,26/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1375.873312,4,6,2,1450.395901,1453.190498,1440.149045,1389.846297,1376.804844,1375.873312,1375.873312,1567.464115,1484.210526,1391.38756
5078,27/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1362.831858,5,6,2,1453.190498,1440.149045,1389.846297,1376.804844,1375.873312,1375.873312,1375.873312,1563.636364,1469.856459,1404.784689
5107,28/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1414.066139,5,6,2,1440.149045,1389.846297,1376.804844,1375.873312,1375.873312,1375.873312,1362.831858,1438.277512,1469.856459,1415.311005
5136,29/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1466.231952,5,6,2,1389.846297,1376.804844,1375.873312,1375.873312,1375.873312,1362.831858,1414.066139,1357.894737,1440.191388,1448.803828
5165,30/06/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1472.752678,5,6,2,1376.804844,1375.873312,1375.873312,1375.873312,1362.831858,1414.066139,1466.231952,1422.966507,1462.200957,1448.803828
5194,01/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1567.464115,1,7,3,1375.873312,1375.873312,1375.873312,1362.831858,1414.066139,1466.231952,1472.752678,1415.311005,1462.200957,1448.803828
5223,02/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1567.464115,1,7,3,1375.873312,1375.873312,1362.831858,1414.066139,1466.231952,1472.752678,1567.464115,1415.311005,1462.200957,1433.463796
5252,03/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1567.464115,1,7,3,1375.873312,1362.831858,1414.066139,1466.231952,1472.752678,1567.464115,1567.464115,1415.311005,1487.08134,1419.765166
5281,04/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1563.636364,2,7,3,1362.831858,1414.066139,1466.231952,1472.752678,1567.464115,1567.464115,1567.464115,1484.210526,1436.363636,1425.636008
5310,05/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1438.277512,2,7,3,1414.066139,1466.231952,1472.752678,1567.464115,1567.464115,1567.464115,1563.636364,1469.856459,1443.062201,1409.001957
5339,06/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1357.894737,2,7,3,1466.231952,1472.752678,1567.464115,1567.464115,1567.464115,1563.636364,1438.277512,1469.856459,1392.344498,1484.344423
5368,07/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1422.966507,2,7,3,1472.752678,1567.464115,1567.464115,1567.464115,1563.636364,1438.277512,1357.894737,1440.191388,1419.138756,1484.344423
5397,08/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1415.311005,2,7,3,1567.464115,1567.464115,1567.464115,1563.636364,1438.277512,1357.894737,1422.966507,1462.200957,1419.138756,1484.344423
5426,09/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1415.311005,2,7,3,1567.464115,1567.464115,1563.636364,1438.277512,1357.894737,1422.966507,1415.311005,1462.200957,1419.138756,1583.170254
5455,10/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1415.311005,2,7,3,1567.464115,1563.636364,1438.277512,1357.894737,1422.966507,1415.311005,1415.311005,1462.200957,1414.354067,1713.307241
5484,11/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1484.210526,3,7,3,1563.636364,1438.277512,1357.894737,1422.966507,1415.311005,1415.311005,1415.311005,1487.08134,1391.38756,1764.187867
5513,12/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1469.856459,3,7,3,1438.277512,1357.894737,1422.966507,1415.311005,1415.311005,1415.311005,1484.210526,1436.363636,1404.784689,1816.046967
5542,13/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1469.856459,3,7,3,1357.894737,1422.966507,1415.311005,1415.311005,1415.311005,1484.210526,1469.856459,1443.062201,1415.311005,1834.637965
5571,14/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1440.191388,3,7,3,1422.966507,1415.311005,1415.311005,1415.311005,1484.210526,1469.856459,1469.856459,1392.344498,1448.803828,1834.637965
5600,15/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1462.200957,3,7,3,1415.311005,1415.311005,1415.311005,1484.210526,1469.856459,1469.856459,1440.191388,1419.138756,1448.803828,1834.637965
5629,16/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1462.200957,3,7,3,1415.311005,1415.311005,1484.210526,1469.856459,1469.856459,1440.191388,1462.200957,1419.138756,1448.803828,1816.046967
5658,17/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1462.200957,3,7,3,1415.311005,1484.210526,1469.856459,1469.856459,1440.191388,1462.200957,1462.200957,1419.138756,1433.463796,1810.176125
5687,18/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1487.08134,4,7,3,1484.210526,1469.856459,1469.856459,1440.191388,1462.200957,1462.200957,1462.200957,1414.354067,1419.765166,1828.767123
5716,19/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1436.363636,4,7,3,1469.856459,1469.856459,1440.191388,1462.200957,1462.200957,1462.200957,1487.08134,1391.38756,1425.636008,1835.616438
5745,20/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1443.062201,4,7,3,1469.856459,1440.191388,1462.200957,1462.200957,1462.200957,1487.08134,1436.363636,1404.784689,1409.001957,1829.745597
5774,21/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1392.344498,4,7,3,1440.191388,1462.200957,1462.200957,1462.200957,1487.08134,1436.363636,1443.062201,1415.311005,1484.344423,1829.745597
5803,22/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1419.138756,4,7,3,1462.200957,1462.200957,1462.200957,1487.08134,1436.363636,1443.062201,1392.344498,1448.803828,1484.344423,1829.745597
5832,23/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1419.138756,4,7,3,1462.200957,1462.200957,1487.08134,1436.363636,1443.062201,1392.344498,1419.138756,1448.803828,1484.344423,1801.369863
5861,24/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1419.138756,4,7,3,1462.200957,1487.08134,1436.363636,1443.062201,1392.344498,1419.138756,1419.138756,1448.803828,1583.170254,1836.594912
5890,25/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1414.354067,5,7,3,1487.08134,1436.363636,1443.062201,1392.344498,1419.138756,1419.138756,1419.138756,1433.463796,1713.307241,1819.960861
5919,26/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1391.38756,5,7,3,1436.363636,1443.062201,1392.344498,1419.138756,1419.138756,1419.138756,1414.354067,1419.765166,1764.187867,1768.101761
5948,27/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1404.784689,5,7,3,1443.062201,1392.344498,1419.138756,1419.138756,1419.138756,1414.354067,1391.38756,1425.636008,1816.046967,1727.984344
5977,28/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1415.311005,5,7,3,1392.344498,1419.138756,1419.138756,1419.138756,1414.354067,1391.38756,1404.784689,1409.001957,1834.637965,1727.984344
6006,29/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1448.803828,5,7,3,1419.138756,1419.138756,1419.138756,1414.354067,1391.38756,1404.784689,1415.311005,1484.344423,1834.637965,1727.984344
6035,30/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1448.803828,5,7,3,1419.138756,1419.138756,1414.354067,1391.38756,1404.784689,1415.311005,1448.803828,1484.344423,1834.637965,1727.984344
6064,31/07/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1448.803828,5,7,3,1419.138756,1414.354067,1391.38756,1404.784689,1415.311005,1448.803828,1448.803828,1484.344423,1816.046967,1611.545988
6093,01/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1433.463796,1,8,3,1414.354067,1391.38756,1404.784689,1415.311005,1448.803828,1448.803828,1448.803828,1583.170254,1810.176125,1585.127202
6122,02/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1419.765166,1,8,3,1391.38756,1404.784689,1415.311005,1448.803828,1448.803828,1448.803828,1433.463796,1713.307241,1828.767123,1535.937966
6151,03/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1425.636008,1,8,3,1404.784689,1415.311005,1448.803828,1448.803828,1448.803828,1433.463796,1419.765166,1764.187867,1835.616438,1581.668158
6180,04/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1409.001957,1,8,3,1415.311005,1448.803828,1448.803828,1448.803828,1433.463796,1419.765166,1425.636008,1816.046967,1829.745597,1581.668158
6209,05/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1484.344423,1,8,3,1448.803828,1448.803828,1448.803828,1433.463796,1419.765166,1425.636008,1409.001957,1834.637965,1829.745597,1581.668158
6238,06/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1484.344423,1,8,3,1448.803828,1448.803828,1433.463796,1419.765166,1425.636008,1409.001957,1484.344423,1834.637965,1829.745597,1558.803062
6267,07/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1484.344423,1,8,3,1448.803828,1433.463796,1419.765166,1425.636008,1409.001957,1484.344423,1484.344423,1834.637965,1801.369863,1479.272293
6296,08/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1583.170254,2,8,3,1433.463796,1419.765166,1425.636008,1409.001957,1484.344423,1484.344423,1484.344423,1816.046967,1836.594912,1477.284024
6325,09/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1713.307241,2,8,3,1419.765166,1425.636008,1409.001957,1484.344423,1484.344423,1484.344423,1583.170254,1810.176125,1819.960861,1484.242966
6354,10/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1764.187867,2,8,3,1425.636008,1409.001957,1484.344423,1484.344423,1484.344423,1583.170254,1713.307241,1828.767123,1768.101761,1560.791331
