Date,Source Gas/Oil Price Name,Argent Gas/Oil Category,Argent Gas/Oil Price Name,Price EUR/mt
28/05/2023,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,807.6504714
28/05/2023,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,856.5989848
28/05/2023,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,1199.224982
28/05/2023,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,1088.905004
28/05/2023,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,1134.227701
28/05/2023,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,942.7121102
28/05/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-143.8814358
28/05/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-159.8712835
28/05/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-167.55
28/05/2023,D-AAWGJ00,Biodiesel,SME fob ARA,833.2577955
28/05/2023,D-AAYWT00,MGO,MGO 0.1%,607.0975344
28/05/2023,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,126.9035533
28/05/2023,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,625.0271936
28/05/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,1833.420957
28/05/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,1891.524656
28/05/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,1856.662437
28/05/2023,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,702.8462654
28/05/2023,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,711.5663524
28/05/2023,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,657.5
28/05/2023,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,790
28/05/2023,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,2779.81
28/05/2023,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,878.545
28/05/2023,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,644.4842277
28/05/2023,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,700
28/05/2023,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,815.8085569
28/05/2023,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,852.066715
28/05/2023,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,743.2922408
28/05/2023,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,775.0181291
29/05/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,821.2472806
29/05/2023,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,807.6504714
29/05/2023,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,856.5989848
29/05/2023,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,1199.224982
29/05/2023,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,1088.905004
29/05/2023,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,1134.227701
29/05/2023,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,942.7121102
29/05/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-143.8814358
29/05/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-159.8712835
29/05/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-167.55
29/05/2023,D-AAWGJ00,Biodiesel,SME fob ARA,833.2577955
29/05/2023,D-AAYWT00,MGO,MGO 0.1%,607.0975344
29/05/2023,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,126.9035533
29/05/2023,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,625.0271936
29/05/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,1833.420957
29/05/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,1891.524656
29/05/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,1856.662437
29/05/2023,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,700.7432922
29/05/2023,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,711.5663524
29/05/2023,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,660
29/05/2023,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,790
29/05/2023,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,2779.81
29/05/2023,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,878.545
29/05/2023,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,644.4842277
29/05/2023,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,700
29/05/2023,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,815.8085569
29/05/2023,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,852.066715
29/05/2023,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,743.2922408
29/05/2023,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,775.0181291
30/05/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,797.6794779
30/05/2023,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,784.0826686
30/05/2023,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,833.031182
30/05/2023,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,1195.218455
30/05/2023,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,1085.632705
30/05/2023,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,1130.955402
30/05/2023,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,947.24438
30/05/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-138.8868745
30/05/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-154.8767223
30/05/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-162.04
30/05/2023,D-AAWGJ00,Biodiesel,SME fob ARA,814.6754895
30/05/2023,D-AAYWT00,MGO,MGO 0.1%,589.1950689
30/05/2023,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,126.9035533
30/05/2023,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,605.964467
30/05/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,1812.771936
30/05/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,1870.875635
30/05/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,1836.013416
30/05/2023,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,676.7403916
30/05/2023,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,711.5663524
30/05/2023,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,660
30/05/2023,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,793.5
30/05/2023,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,2756.43
30/05/2023,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,844.375
30/05/2023,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,618.5052574
30/05/2023,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,700
30/05/2023,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,802.2117476
30/05/2023,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,852.066715
30/05/2023,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,743.2922408
30/05/2023,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,775.0181291
31/05/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,795.86657
31/05/2023,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,782.2697607
31/05/2023,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,835.7505439
31/05/2023,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,1187.6405
31/05/2023,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,1070.712473
31/05/2023,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,1116.03517
31/05/2023,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,938.1798405
31/05/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-153.8796229
31/05/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-169.8604061
31/05/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-178.575
31/05/2023,D-AAWGJ00,Biodiesel,SME fob ARA,806.7440174
31/05/2023,D-AAYWT00,MGO,MGO 0.1%,579.4506889
31/05/2023,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,126.9035533
31/05/2023,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,596.337926
31/05/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,1802.338651
31/05/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,1860.44235
31/05/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,1825.580131
31/05/2023,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,634.7625091
31/05/2023,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,675.3081943
31/05/2023,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,660
31/05/2023,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,755
31/05/2023,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,2744.62
31/05/2023,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,827.835
31/05/2023,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,588.524293
31/05/2023,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,700
31/05/2023,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,797.6794779
31/05/2023,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,852.066715
31/05/2023,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,743.2922408
31/05/2023,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,775.0181291
01/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,831.6183349
01/06/2023,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,817.5865295
01/06/2023,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,877.4555659
01/06/2023,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,1236.599626
01/06/2023,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,1128.419083
01/06/2023,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,1175.191768
01/06/2023,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,968.1945744
01/06/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-160.8606174
01/06/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-185.6127222
01/06/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-185.19
01/06/2023,D-AAWGJ00,Biodiesel,SME fob ARA,856.1739944
01/06/2023,D-AAYWT00,MGO,MGO 0.1%,615.2946679
01/06/2023,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,159.0271282
01/06/2023,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,630.7577175
01/06/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,1876.623012
01/06/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,1936.585594
01/06/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,1900.608045
01/06/2023,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,662.1702526
01/06/2023,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,696.9130028
01/06/2023,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,660
01/06/2023,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,775
01/06/2023,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,2762.85
01/06/2023,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,865.535
01/06/2023,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,636.4312442
01/06/2023,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,700
01/06/2023,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,818.5219832
01/06/2023,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,879.3264733
01/06/2023,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,767.0720299
01/06/2023,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,799.8129093
02/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,854.0692236
02/06/2023,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,840.0374181
02/06/2023,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,896.1646399
02/06/2023,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,1233.802619
02/06/2023,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,1128.138447
02/06/2023,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,1174.911132
02/06/2023,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,968.1945744
02/06/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-156.7352666
02/06/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-181.4873714
02/06/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-180.78
02/06/2023,D-AAWGJ00,Biodiesel,SME fob ARA,866.9317119
02/06/2023,D-AAYWT00,MGO,MGO 0.1%,627.2217025
02/06/2023,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,159.0271282
02/06/2023,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,643.5734331
02/06/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,1806.55753
02/06/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,1818.550047
02/06/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,1818.550047
02/06/2023,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,662.1702526
02/06/2023,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,696.9130028
02/06/2023,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,660
02/06/2023,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,780
02/06/2023,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,2758.35
02/06/2023,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,901.69
02/06/2023,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,674.3779233
02/06/2023,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,700
02/06/2023,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,818.5219832
02/06/2023,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,879.3264733
02/06/2023,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,767.0720299
02/06/2023,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,799.8129093
03/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,854.0692236
03/06/2023,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,840.0374181
03/06/2023,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,896.1646399
03/06/2023,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,1233.802619
03/06/2023,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,1128.138447
03/06/2023,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,1174.911132
03/06/2023,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,968.1945744
03/06/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-156.7352666
03/06/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-181.4873714
03/06/2023,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-180.78
03/06/2023,D-AAWGJ00,Biodiesel,SME fob ARA,866.9317119
03/06/2023,D-AAYWT00,MGO,MGO 0.1%,627.2217025
03/06/2023,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,159.0271282
03/06/2023,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,643.5734331
03/06/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,1806.55753
03/06/2023,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,1818.550047
